event,particle,hit,x,y
109.0,10000160.0,100000740.0,1823.71195353,-821.025862374
109.0,10000160.0,100000330.0,2735.56262749,-1231.54790611
109.0,10000160.0,100001260.0,3647.41330145,-1642.06994985
109.0,10000160.0,100000060.0,4559.26397541,-2052.59199359
109.0,10000160.0,100001650.0,5471.11464938,-2463.11403732
109.0,10000160.0,100000350.0,6382.96532334,-2873.63608106
109.0,10000160.0,100000660.0,7294.8159973,-3284.1581248
109.0,10000050.0,100001290.0,929.490141212,-368.834274712
109.0,10000050.0,100000270.0,1858.99625112,-737.640987824
109.0,10000050.0,100000900.0,2788.50236104,-1106.44770094
109.0,10000050.0,100000480.0,3718.00847095,-1475.25441405
109.0,10000050.0,100001910.0,4647.51458086,-1844.06112716
109.0,10000050.0,100001320.0,5577.02069077,-2212.86784027
109.0,10000050.0,100001120.0,6506.52680068,-2581.67455339
109.0,10000050.0,100001050.0,7436.03291059,-2950.4812665
109.0,10000010.0,100001150.0,-335.895159013,-941.899380057
109.0,10000010.0,100001940.0,-734.512773485,-1860.23949684
109.0,10000010.0,100001250.0,-1194.81417066,-2751.80288131
109.0,10000010.0,100001410.0,-1715.75918119,-3613.33231687
109.0,10000010.0,100001750.0,-2296.28980023,-4441.51473637
109.0,10000010.0,100000870.0,-2935.32356858,-5232.96049553
109.0,10000010.0,100000790.0,-3631.74633061,-5984.18069497
109.0,10000010.0,100000420.0,-4384.40415113,-6691.56186847
109.0,10000150.0,100000320.0,-944.747631895,-327.798584543
109.0,10000150.0,100001030.0,-1921.0062155,-556.538516202
109.0,10000150.0,100000190.0,-2921.19104011,-683.11266069
109.0,10000150.0,100001000.0,-3937.49791794,-704.350868676
109.0,10000150.0,100000940.0,-4961.7914709,-616.948457573
109.0,10000150.0,100000220.0,-5985.46323066,-417.408570197
109.0,10000150.0,100000070.0,-6999.25723544,-101.971330202
109.0,10000150.0,100001610.0,-7993.04654881,333.476938514
109.0,10000140.0,100000820.0,657.408265483,-753.549326155
109.0,10000140.0,100001970.0,1314.78826487,-1507.10857161
109.0,10000140.0,100000300.0,1972.16826425,-2260.66781707
109.0,10000140.0,100000980.0,2629.54826363,-3014.22706252
109.0,10000140.0,100000850.0,3286.92826302,-3767.78630798
109.0,10000140.0,100001950.0,3944.3082624,-4521.34555343
109.0,10000140.0,100000260.0,4601.68826178,-5274.90479889
109.0,10000140.0,100001070.0,5259.06826116,-6028.46404434
109.0,10000100.0,100000830.0,-976.936157524,213.531599822
109.0,10000100.0,100001880.0,-1968.04807865,356.071285168
109.0,10000100.0,100000470.0,-2969.50601722,426.654442927
109.0,10000100.0,100000840.0,-3977.4340252,424.285959191
109.0,10000100.0,100000760.0,-4987.87833474,347.950740536
109.0,10000100.0,100001630.0,-5996.77796941,196.606168725
109.0,10000100.0,100000720.0,-6999.93212401,-30.8262742302
109.0,10000100.0,100000100.0,-7992.96312598,-335.47051538
109.0,10000170.0,100001270.0,-559.817274285,-828.616086865
109.0,10000170.0,100000370.0,-973.74430068,-1746.94648942
109.0,10000170.0,100000200.0,-1227.53356703,-2737.36394033
109.0,10000170.0,100000180.0,-1305.8285113,-3780.84803967
109.0,10000170.0,100000540.0,-1191.34841419,-4855.99515609
109.0,10000170.0,100000500.0,-863.673468639,-5937.51363279
109.0,10000170.0,100000010.0,-297.197555173,-6993.68812668
109.0,10000170.0,100001210.0,542.757184585,-7981.56717936
109.0,10000040.0,100000690.0,993.694341832,112.12294596
109.0,10000040.0,100000490.0,1977.16119087,301.386173091
109.0,10000040.0,100000970.0,2945.84403617,567.453006455
109.0,10000040.0,100001380.0,3895.11635459,909.982738405
109.0,10000040.0,100000160.0,4820.24387573,1328.62672655
109.0,10000040.0,100000990.0,5716.34311511,1823.02534002
109.0,10000040.0,100001170.0,6578.33463284,2392.80451737
109.0,10000040.0,100001790.0,7400.8889768,3037.57178566
109.0,10000070.0,100001300.0,-899.0842468,-437.775647058
109.0,10000070.0,100000210.0,-1763.32638101,-943.758482893
109.0,10000070.0,100001130.0,-2588.67505827,-1516.16669357
109.0,10000070.0,100000710.0,-3371.01968255,-2153.18979652
109.0,10000070.0,100001500.0,-4106.15698035,-2852.97649004
109.0,10000070.0,100000570.0,-4789.75548812,-3613.61901203
109.0,10000070.0,100001310.0,-5417.31566408,-4433.13557155
109.0,10000070.0,100001020.0,-5984.12395123,-5309.45011619
109.0,10000000.0,100000090.0,974.324232996,-225.14948145
109.0,10000000.0,100001760.0,1910.70243936,-590.945165171
109.0,10000000.0,100001330.0,2793.07460563,-1094.8672282
109.0,10000000.0,100000860.0,3604.48336224,-1734.27209264
109.0,10000000.0,100001680.0,4326.49196555,-2506.28555278
109.0,10000000.0,100001670.0,4938.39259593,-3407.67935236
109.0,10000000.0,100000950.0,5416.0433604,-4434.68987847
109.0,10000000.0,100000030.0,5730.01972061,-5582.72997748
109.0,10000180.0,100001600.0,-815.455687712,578.787302509
109.0,10000180.0,100001510.0,-1630.92851542,1157.58266122
109.0,10000180.0,100000380.0,-2446.40134314,1736.37801993
109.0,10000180.0,100001780.0,-3261.87417085,2315.17337864
109.0,10000180.0,100001160.0,-4077.34699856,2893.96873735
109.0,10000180.0,100000890.0,-4892.81982627,3472.76409606
109.0,10000180.0,100001240.0,-5708.29265398,4051.55945477
109.0,10000180.0,100000750.0,-6523.7654817,4630.35481347
109.0,10000120.0,100000460.0,966.870757692,255.266405781
109.0,10000120.0,100000440.0,1869.70705731,710.067264316
109.0,10000120.0,100001200.0,2674.47227881,1359.11663586
109.0,10000120.0,100001080.0,3342.98019573,2196.47067154
109.0,10000120.0,100000960.0,3829.34212923,3214.98660297
109.0,10000120.0,100001350.0,4073.47767564,4405.31265928
109.0,10000120.0,100000680.0,3986.88430855,5753.67304513
109.0,10000120.0,100001870.0,3412.57065442,7235.63138424
110.0,10000100.0,100001620.0,999.109435139,42.1668174508
110.0,10000100.0,100001980.0,1998.22107758,84.3085538017
110.0,10000100.0,100001360.0,2997.33272002,126.450290153
110.0,10000100.0,100001380.0,3996.44436246,168.592026503
110.0,10000100.0,100000470.0,4995.5560049,210.733762854
110.0,10000100.0,100001940.0,5994.66764733,252.875499205
110.0,10000100.0,100000950.0,6993.77928977,295.017235556
110.0,10000100.0,100001510.0,7992.89093221,337.158971907
110.0,10000060.0,100001810.0,-488.336212283,872.655569955
110.0,10000060.0,100001290.0,-1060.81014844,1695.48866966
110.0,10000060.0,100000710.0,-1714.18166665,2462.02786615
110.0,10000060.0,100001450.0,-2445.14983716,3165.6345768
110.0,10000060.0,100000170.0,-3250.29055443,3799.42249714
110.0,10000060.0,100001570.0,-4126.0052125,4356.15438046
110.0,10000060.0,100000750.0,-5068.45901721,4828.11797607
110.0,10000060.0,100001520.0,-6073.50400243,5206.97120526
110.0,10000080.0,100001590.0,-309.044000311,951.053405442
110.0,10000080.0,100000370.0,-618.061413722,1902.10978558
110.0,10000080.0,100001260.0,-927.078827133,2853.16616573
110.0,10000080.0,100001490.0,-1236.09624054,3804.22254587
110.0,10000080.0,100001000.0,-1545.11365396,4755.27892601
110.0,10000080.0,100000060.0,-1854.13106737,5706.33530615
110.0,10000080.0,100001560.0,-2163.14848078,6657.39168629
110.0,10000080.0,100001410.0,-2472.16589419,7608.44806644
110.0,10000170.0,100001770.0,151.18036223,-988.507968531
110.0,10000170.0,100001640.0,302.332398759,-1977.01849546
110.0,10000170.0,100001020.0,453.484435289,-2965.52902239
110.0,10000170.0,100001650.0,604.636471819,-3954.03954932
110.0,10000170.0,100000220.0,755.788508348,-4942.55007625
110.0,10000170.0,100000040.0,906.940544878,-5931.06060318
110.0,10000170.0,100001460.0,1058.09258141,-6919.57113012
110.0,10000170.0,100001970.0,1209.24461794,-7908.08165705
110.0,10000150.0,100001550.0,315.206805936,949.048261426
110.0,10000150.0,100001530.0,630.394087272,1898.07775395
110.0,10000150.0,100000560.0,945.581368609,2847.10724648
110.0,10000150.0,100001960.0,1260.76864994,3796.136739
110.0,10000150.0,100000600.0,1575.95593128,4745.16623153
110.0,10000150.0,100001740.0,1891.14321262,5694.19572406
110.0,10000150.0,100001700.0,2206.33049395,6643.22521658
110.0,10000150.0,100001890.0,2521.51777529,7592.25470911
110.0,10000010.0,100000090.0,-998.405054305,-56.4565987192
110.0,10000010.0,100001160.0,-1999.64274798,37.8005351497
110.0,10000010.0,100000390.0,-2986.42741094,285.04617028
110.0,10000010.0,100000450.0,-3940.43981158,687.702036718
110.0,10000010.0,100000080.0,-4841.63746225,1248.41767215
110.0,10000010.0,100000780.0,-5667.30332848,1970.1961788
110.0,10000010.0,100000500.0,-6390.6126179,2856.58368823
110.0,10000010.0,100000190.0,-6978.2813676,3911.98020886
110.0,10000190.0,100000000.0,894.407249128,447.25347702
110.0,10000190.0,100001050.0,1887.87696049,660.242820531
110.0,10000190.0,100000100.0,2937.29420561,610.166165628
110.0,10000190.0,100000160.0,3991.36060493,262.7556306
110.0,10000190.0,100001280.0,4981.67528959,-427.681317184
110.0,10000190.0,100001710.0,5800.89338114,-1532.85223706
110.0,10000190.0,100001090.0,6224.26557695,-3202.89213487
110.0,10000190.0,100000070.0,4689.03507195,-6481.73974285
110.0,10000180.0,100000800.0,-607.693519399,-794.171635404
110.0,10000180.0,100001720.0,-1130.20380197,-1650.04223159
110.0,10000180.0,100001340.0,-1562.06653715,-2561.23956973
110.0,10000180.0,100001300.0,-1897.68336174,-3521.19267558
110.0,10000180.0,100000250.0,-2131.21238896,-4523.04474366
110.0,10000180.0,100001500.0,-2256.46327284,-5559.52997099
110.0,10000180.0,100000840.0,-2266.76764623,-6622.82148619
110.0,10000180.0,100000920.0,-2154.81219893,-7704.33542801
110.0,10000030.0,100001060.0,837.070544548,-547.125687574
110.0,10000030.0,100000970.0,1674.1184049,-1094.25536095
110.0,10000030.0,100001860.0,2511.16626524,-1641.38503432
110.0,10000030.0,100001320.0,3348.21412559,-2188.5147077
110.0,10000030.0,100000420.0,4185.26198594,-2735.64438107
110.0,10000030.0,100000540.0,5022.30984629,-3282.77405445
110.0,10000030.0,100000030.0,5859.35770664,-3829.90372782
110.0,10000030.0,100000320.0,6696.40556698,-4377.0334012
110.0,10000130.0,100000640.0,409.716579691,-912.212872265
110.0,10000130.0,100000900.0,884.184960284,-1793.93894991
110.0,10000130.0,100000400.0,1421.92375341,-2641.61557375
110.0,10000130.0,100001610.0,2021.45996025,-3451.62275301
110.0,10000130.0,100001950.0,2681.29170068,-4220.26951934
110.0,10000130.0,100001870.0,3399.87733671,-4943.76719672
110.0,10000130.0,100000660.0,4175.62342737,-5618.1998
110.0,10000130.0,100001240.0,5006.8710895,-6239.49051551
110.0,10000050.0,100000430.0,492.054556189,870.564365072
110.0,10000050.0,100000050.0,922.882929173,1774.34131413
110.0,10000050.0,100001170.0,1290.58221388,2708.2092883
110.0,10000050.0,100000210.0,1593.22056758,3669.01188647
110.0,10000050.0,100000620.0,1828.83028782,4653.53411703
110.0,10000050.0,100001110.0,1995.39439137,5658.48046943
110.0,10000050.0,100000570.0,2090.83182698,6680.4507536
110.0,10000050.0,100001230.0,2112.9808327,7715.91290779
110.0,10000090.0,100000270.0,-199.088918663,-979.984935239
110.0,10000090.0,100000890.0,-398.170760927,-1959.96780248
110.0,10000090.0,100000340.0,-597.25260319,-2939.95066972
110.0,10000090.0,100001180.0,-796.334445454,-3919.93353695
110.0,10000090.0,100001250.0,-995.416287717,-4899.91640419
110.0,10000090.0,100001690.0,-1194.49812998,-5879.89927143
110.0,10000090.0,100001390.0,-1393.57997224,-6859.88213867
110.0,10000090.0,100000580.0,-1592.66181451,-7839.86500591
110.0,10000120.0,100001750.0,285.296646419,958.444475012
110.0,10000120.0,100001200.0,570.620019538,1916.87578332
110.0,10000120.0,100000240.0,855.943392657,2875.30709164
110.0,10000120.0,100001760.0,1141.26676578,3833.73839995
110.0,10000120.0,100000740.0,1426.59013889,4792.16970826
110.0,10000120.0,100001370.0,1711.91351201,5750.60101657
110.0,10000120.0,100000680.0,1997.23688513,6709.03232488
110.0,10000120.0,100000200.0,2282.56025825,7667.46363319
111.0,10000010.0,100001490.0,457.546969166,-889.185453664
111.0,10000010.0,100001150.0,1022.36359984,-1718.94522011
111.0,10000010.0,100000640.0,1689.81536783,-2478.81504405
111.0,10000010.0,100000380.0,2455.11731062,-3157.91054197
111.0,10000010.0,100000120.0,3313.1968627,-3744.69311813
111.0,10000010.0,100000140.0,4258.55876112,-4226.66266433
111.0,10000010.0,100000670.0,5285.10634844,-4589.95107661
111.0,10000010.0,100000130.0,6385.89165252,-4818.75376029
111.0,10000150.0,100000780.0,941.567980166,-336.780641077
111.0,10000150.0,100001720.0,1883.14660283,-673.573897154
111.0,10000150.0,100000320.0,2824.7252255,-1010.36715323
111.0,10000150.0,100000900.0,3766.30384816,-1347.16040931
111.0,10000150.0,100001170.0,4707.88247083,-1683.95366539
111.0,10000150.0,100000040.0,5649.46109349,-2020.74692146
111.0,10000150.0,100001130.0,6591.03971616,-2357.54017754
111.0,10000150.0,100000550.0,7532.61833883,-2694.33343362
111.0,10000120.0,100001920.0,949.000489436,-315.276868207
111.0,10000120.0,100000160.0,1898.00103427,-630.551297714
111.0,10000120.0,100001400.0,2847.00157911,-945.825727221
111.0,10000120.0,100001180.0,3796.00212394,-1261.10015673
111.0,10000120.0,100000560.0,4745.00266878,-1576.37458623
111.0,10000120.0,100001300.0,5694.00321362,-1891.64901574
111.0,10000120.0,100000930.0,6643.00375845,-2206.92344525
111.0,10000120.0,100001810.0,7592.00430329,-2522.19787476
111.0,10000080.0,100001940.0,-877.671820659,479.259951857
111.0,10000080.0,100001830.0,-1755.35017052,958.510110114
111.0,10000080.0,100001730.0,-2633.02852038,1437.76026837
111.0,10000080.0,100001010.0,-3510.70687023,1917.01042663
111.0,10000080.0,100000960.0,-4388.38522009,2396.26058489
111.0,10000080.0,100001530.0,-5266.06356995,2875.51074314
111.0,10000080.0,100000620.0,-6143.74191981,3354.7609014
111.0,10000080.0,100001700.0,-7021.42026967,3834.01105966
111.0,10000190.0,100000990.0,-743.359149413,-668.887496087
111.0,10000190.0,100001790.0,-1486.73035143,-1337.76660027
111.0,10000190.0,100001470.0,-2230.10155344,-2006.64570446
111.0,10000190.0,100001070.0,-2973.47275545,-2675.52480865
111.0,10000190.0,100001670.0,-3716.84395747,-3344.40391283
111.0,10000190.0,100000200.0,-4460.21515948,-4013.28301702
111.0,10000190.0,100000220.0,-5203.58636149,-4682.16212121
111.0,10000190.0,100001780.0,-5946.95756351,-5351.04122539
111.0,10000180.0,100000090.0,-953.963515394,-299.865036591
111.0,10000180.0,100001220.0,-1907.95281089,-599.705701081
111.0,10000180.0,100000060.0,-2861.94210638,-899.546365572
111.0,10000180.0,100000100.0,-3815.93140188,-1199.38703006
111.0,10000180.0,100001100.0,-4769.92069737,-1499.22769455
111.0,10000180.0,100000350.0,-5723.90999287,-1799.06835904
111.0,10000180.0,100001680.0,-6677.89928836,-2098.90902353
111.0,10000180.0,100000420.0,-7631.88858385,-2398.74968802
111.0,10000070.0,100000050.0,39.6822396888,-999.21234973
111.0,10000070.0,100001450.0,180.723732674,-1991.81799682
111.0,10000070.0,100001970.0,423.199843968,-2970.00031853
111.0,10000070.0,100001060.0,767.198459743,-3925.73643071
111.0,10000070.0,100000840.0,1212.81101731,-4850.67927576
111.0,10000070.0,100000590.0,1760.13401,-5736.02024638
111.0,10000070.0,100000860.0,2409.27082055,-6572.32182058
111.0,10000070.0,100001050.0,3160.33404605,-7349.30532209
111.0,10000060.0,100000760.0,222.493930086,-974.952156697
111.0,10000060.0,100001750.0,445.002882573,-1949.88280349
111.0,10000060.0,100001370.0,667.511835059,-2924.81345029
111.0,10000060.0,100001090.0,890.020787545,-3899.74409709
111.0,10000060.0,100001740.0,1112.52974003,-4874.67474388
111.0,10000060.0,100001020.0,1335.03869252,-5849.60539068
111.0,10000060.0,100001770.0,1557.547645,-6824.53603748
111.0,10000060.0,100001460.0,1780.05659749,-7799.46668427
111.0,10000030.0,100001110.0,-999.982269313,-5.95491890653
111.0,10000030.0,100001210.0,-1997.31349608,-103.628173733
111.0,10000030.0,100001910.0,-2985.63042474,-293.276263748
111.0,10000030.0,100000400.0,-3958.43314772,-575.158252187
111.0,10000030.0,100000430.0,-4909.00912646,-949.541677
111.0,10000030.0,100001890.0,-5830.34682754,-1416.70599301
111.0,10000030.0,100000660.0,-6715.03403134,-1976.94662497
111.0,10000030.0,100001430.0,-7555.13397421,-2630.57990409
111.0,10000040.0,100001990.0,-416.722394992,-909.032686114
111.0,10000040.0,100001350.0,-833.427788183,-1818.07427773
111.0,10000040.0,100000010.0,-1250.13318138,-2727.11586934
111.0,10000040.0,100000020.0,-1666.83857457,-3636.15746096
111.0,10000040.0,100000890.0,-2083.54396776,-4545.19905257
111.0,10000040.0,100000940.0,-2500.24936095,-5454.24064419
111.0,10000040.0,100000580.0,-2916.95475414,-6363.2822358
111.0,10000040.0,100001660.0,-3333.66014733,-7272.32382742
111.0,10000170.0,100001360.0,-802.159424653,597.109920735
111.0,10000170.0,100000260.0,-1507.68141271,1314.11443861
111.0,10000170.0,100000270.0,-2101.14379436,2141.30678685
111.0,10000170.0,100001950.0,-2566.17374959,3068.3468329
111.0,10000170.0,100000280.0,-2884.78285828,4083.87412399
111.0,10000170.0,100000970.0,-3036.45668985,5174.93292427
111.0,10000170.0,100001160.0,-2996.75984956,6326.09124216
111.0,10000170.0,100000740.0,-2734.9979173,7517.96424522
111.0,10000000.0,100000790.0,-876.123492082,-482.035294806
111.0,10000000.0,100000610.0,-1752.26317896,-964.092603712
111.0,10000000.0,100001930.0,-2628.40286585,-1446.14991262
111.0,10000000.0,100001330.0,-3504.54255273,-1928.20722152
111.0,10000000.0,100001290.0,-4380.68223961,-2410.26453043
111.0,10000000.0,100000710.0,-5256.82192649,-2892.32183934
111.0,10000000.0,100000980.0,-6132.96161338,-3374.37914824
111.0,10000000.0,100000870.0,-7009.10130026,-3856.43645715
111.0,10000110.0,100000570.0,163.050970415,-986.595588051
111.0,10000110.0,100001760.0,326.109212029,-1973.2120332
111.0,10000110.0,100001040.0,489.167453644,-2959.82847835
111.0,10000110.0,100001480.0,652.225695258,-3946.4449235
111.0,10000110.0,100000070.0,815.283936873,-4933.06136865
111.0,10000110.0,100001140.0,978.342178487,-5919.6778138
111.0,10000110.0,100000630.0,1141.4004201,-6906.29425895
111.0,10000110.0,100000540.0,1304.45866172,-7892.9107041
112.0,10000100.0,100001030.0,-989.35606193,-145.660475433
112.0,10000100.0,100001870.0,-1978.69220686,-291.310715166
112.0,10000100.0,100001280.0,-2968.02835179,-436.9609549
112.0,10000100.0,100001400.0,-3957.36449672,-582.611194633
112.0,10000100.0,100000200.0,-4946.70064165,-728.261434366
112.0,10000100.0,100001470.0,-5936.03678658,-873.911674099
112.0,10000100.0,100000470.0,-6925.37293151,-1019.56191383
112.0,10000100.0,100000880.0,-7914.70907644,-1165.21215357
112.0,10000140.0,100001700.0,-944.884682512,-327.397999639
112.0,10000140.0,100000870.0,-1889.77086572,-654.796992879
112.0,10000140.0,100001990.0,-2834.65704894,-982.195986118
112.0,10000140.0,100001670.0,-3779.54323215,-1309.59497936
112.0,10000140.0,100000830.0,-4724.42941536,-1636.9939726
112.0,10000140.0,100001580.0,-5669.31559857,-1964.39296584
112.0,10000140.0,100001510.0,-6614.20178179,-2291.79195908
112.0,10000140.0,100000140.0,-7559.087965,-2619.19095232
112.0,10000070.0,100000960.0,-813.17278061,582.022361147
112.0,10000070.0,100000340.0,-1693.52469041,1063.94272543
112.0,10000070.0,100000930.0,-2632.46537977,1438.7932528
112.0,10000070.0,100000070.0,-3621.08032145,1699.3461406
112.0,10000070.0,100001940.0,-4649.9380126,1837.95442788
112.0,10000070.0,100000820.0,-5708.84971766,1846.3571976
112.0,10000070.0,100000450.0,-6786.55436672,1715.42409554
112.0,10000070.0,100001820.0,-7870.28234606,1434.80165645
112.0,10000060.0,100001220.0,-434.305509246,-900.76563247
112.0,10000060.0,100001980.0,-742.883700124,-1856.91243953
112.0,10000060.0,100000710.0,-918.582853993,-2855.9071309
112.0,10000060.0,100001330.0,-953.910081633,-3884.59207075
112.0,10000060.0,100001160.0,-840.797019062,-4928.79908018
112.0,10000060.0,100000040.0,-570.306515041,-5972.83437565
112.0,10000060.0,100000590.0,-132.21841288,-6998.75119513
112.0,10000060.0,100001610.0,485.59755648,-7985.24858806
112.0,10000180.0,100000910.0,-701.402834166,-712.765083477
112.0,10000180.0,100000750.0,-1283.99884243,-1533.41024277
112.0,10000180.0,100000440.0,-1732.78049791,-2448.97361073
112.0,10000180.0,100001880.0,-2031.73136379,-3445.58669393
112.0,10000180.0,100000620.0,-2163.10232789,-4507.88069042
112.0,10000180.0,100000560.0,-2106.39375044,-5618.10514036
112.0,10000180.0,100000360.0,-1836.74135501,-6754.7302829
112.0,10000180.0,100000530.0,-1322.08879845,-7889.99880919
112.0,10000030.0,100000810.0,889.986500944,456.016997054
112.0,10000030.0,100001110.0,1779.95028899,912.048197707
112.0,10000030.0,100000860.0,2669.91407703,1368.07939836
112.0,10000030.0,100000700.0,3559.87786508,1824.11059901
112.0,10000030.0,100000980.0,4449.84165312,2280.14179967
112.0,10000030.0,100001290.0,5339.80544117,2736.17300032
112.0,10000030.0,100001370.0,6229.76922921,3192.20420098
112.0,10000030.0,100000130.0,7119.73301726,3648.23540163
112.0,10000110.0,100000900.0,294.870583162,-955.537199268
112.0,10000110.0,100000770.0,473.445734309,-1943.15442944
112.0,10000110.0,100001320.0,531.842606323,-2952.48089614
112.0,10000110.0,100001120.0,466.019785499,-3972.76044578
112.0,10000110.0,100000940.0,271.701200734,-4992.61238807
112.0,10000110.0,100000550.0,-55.7329692948,-5999.74114743
112.0,10000110.0,100001210.0,-521.389414414,-6980.55535603
112.0,10000110.0,100000210.0,-1131.05988598,-7919.64036648
112.0,10000150.0,100001140.0,999.975341522,-7.0225598709
112.0,10000150.0,100000120.0,1997.94878987,-90.557346813
112.0,10000150.0,100001450.0,2989.50288318,-250.743916093
112.0,10000150.0,100001690.0,3970.15454229,-487.722165094
112.0,10000150.0,100001270.0,4935.31975671,-801.635140826
112.0,10000150.0,100001460.0,5880.27491661,-1192.63024659
112.0,10000150.0,100000020.0,6800.11338707,-1660.86059709
112.0,10000150.0,100001050.0,7689.69550617,-2206.4865788
112.0,10000160.0,100001490.0,595.584152522,-803.292921209
112.0,10000160.0,100001600.0,1246.10657959,-1564.35877992
112.0,10000160.0,100001020.0,1949.51348909,-2280.21866404
112.0,10000160.0,100000610.0,2703.72682561,-2947.85706106
112.0,10000160.0,100001720.0,3506.63036227,-3564.20306695
112.0,10000160.0,100001680.0,4356.0554309,-4126.10967898
112.0,10000160.0,100001850.0,5249.76521463,-4630.33100234
112.0,10000160.0,100001920.0,6185.43708958,-5073.49662569
112.0,10000000.0,100001790.0,28.2925230193,-999.599686445
112.0,10000000.0,100001550.0,-69.2851523813,-1998.79953163
112.0,10000000.0,100000050.0,-293.855449738,-2985.57347501
112.0,10000000.0,100000680.0,-646.561467444,-3947.39892446
112.0,10000000.0,100001750.0,-1128.61901934,-4870.95669342
112.0,10000000.0,100001360.0,-1741.35139564,-5741.75019632
112.0,10000000.0,100000670.0,-2486.2359926,-6543.59462292
112.0,10000000.0,100000390.0,-3364.97063575,-7257.89036983
112.0,10000080.0,100000080.0,918.960592676,394.425202589
112.0,10000080.0,100000490.0,1837.89447805,788.836807779
112.0,10000080.0,100000090.0,2756.82836343,1183.24841297
112.0,10000080.0,100000690.0,3675.7622488,1577.66001816
112.0,10000080.0,100000540.0,4594.69613418,1972.07162335
112.0,10000080.0,100001860.0,5513.63001955,2366.48322854
112.0,10000080.0,100001640.0,6432.56390493,2760.89483373
112.0,10000080.0,100001390.0,7351.49779031,3155.30643892
112.0,10000170.0,100001180.0,458.605180127,888.640134566
112.0,10000170.0,100001300.0,1107.15784396,1665.59344036
112.0,10000170.0,100001800.0,1931.89043493,2295.16869694
112.0,10000170.0,100000790.0,2917.18163898,2736.79580626
112.0,10000170.0,100000850.0,4043.84161049,2940.63684076
112.0,10000170.0,100001530.0,5285.81916559,2839.03429861
112.0,10000170.0,100000650.0,6602.27658987,2325.92859538
112.0,10000170.0,100000430.0,7911.2366639,1188.41678202
112.0,10000010.0,100000370.0,-119.075943704,-992.896701709
112.0,10000010.0,100001480.0,-238.155486608,-1985.78141932
112.0,10000010.0,100001710.0,-357.235029513,-2978.66613693
112.0,10000010.0,100000240.0,-476.314572417,-3971.55085454
112.0,10000010.0,100001230.0,-595.394115321,-4964.43557215
112.0,10000010.0,100001150.0,-714.473658225,-5957.32028975
112.0,10000010.0,100000580.0,-833.553201129,-6950.20500736
112.0,10000010.0,100001950.0,-952.632744034,-7943.08972497
112.0,10000190.0,100000400.0,-901.110288215,433.589954304
112.0,10000190.0,100001010.0,-1838.40307318,787.574847566
112.0,10000190.0,100000510.0,-2806.79487702,1059.19899847
112.0,10000190.0,100000010.0,-3801.09049147,1245.67695476
112.0,10000190.0,100001890.0,-4815.94078812,1344.14073866
112.0,10000190.0,100000740.0,-5845.78127981,1351.60690609
112.0,10000190.0,100001410.0,-6884.7607871,1264.93830063
112.0,10000190.0,100000350.0,-7926.65598889,1080.79823915
112.0,10000130.0,100001380.0,-821.789807749,569.772803402
112.0,10000130.0,100000630.0,-1643.5942809,1139.5424129
112.0,10000130.0,100001970.0,-2465.39875405,1709.31202241
112.0,10000130.0,100001190.0,-3287.2032272,2279.08163191
112.0,10000130.0,100000190.0,-4109.00770035,2848.85124141
112.0,10000130.0,100000280.0,-4930.81217349,3418.62085091
112.0,10000130.0,100000250.0,-5752.61664664,3988.39046041
112.0,10000130.0,100001350.0,-6574.42111979,4558.16006992
112.0,10000040.0,100001730.0,697.203019048,-716.873733812
112.0,10000040.0,100001310.0,1227.67558062,-1578.86436047
112.0,10000040.0,100001340.0,1561.70468372,-2561.46022434
112.0,10000040.0,100001910.0,1665.50130421,-3636.77128861
112.0,10000040.0,100001070.0,1497.4936562,-4770.48349223
112.0,10000040.0,100000410.0,1001.1004441,-5915.89366882
112.0,10000040.0,100001060.0,87.2209741542,-6999.45658617
112.0,10000040.0,100000720.0,-1424.73354903,-7872.11117263
113.0,10000070.0,100001780.0,-898.604560094,438.741277904
113.0,10000070.0,100000770.0,-1797.22058109,877.477242708
113.0,10000070.0,100001320.0,-2695.83660208,1316.21320751
113.0,10000070.0,100000990.0,-3594.45262308,1754.94917232
113.0,10000070.0,100000510.0,-4493.06864407,2193.68513712
113.0,10000070.0,100001990.0,-5391.68466507,2632.42110192
113.0,10000070.0,100000590.0,-6290.30068606,3071.15706673
113.0,10000070.0,100000850.0,-7188.91670705,3509.89303153
113.0,10000120.0,100001350.0,973.433361896,-228.97050017
113.0,10000120.0,100000520.0,1903.92197397,-612.438663904
113.0,10000120.0,100000530.0,2771.90482572,-1147.4073545
113.0,10000120.0,100000140.0,3556.48380062,-1830.68920789
113.0,10000120.0,100000220.0,4234.50509704,-2658.75282475
113.0,10000120.0,100000150.0,4779.23553061,-3627.52088112
113.0,10000120.0,100001880.0,5158.26525169,-4732.05025261
113.0,10000120.0,100000600.0,5329.83810554,-5965.97232383
113.0,10000150.0,100001630.0,-515.156926304,-857.095876365
113.0,10000150.0,100001190.0,-1100.9065198,-1669.73196492
113.0,10000150.0,100001480.0,-1754.72128967,-2433.30088472
113.0,10000150.0,100000810.0,-2474.03933093,-3143.10823693
113.0,10000150.0,100000360.0,-3256.22991233,-3794.33350643
113.0,10000150.0,100000710.0,-4098.56643392,-4381.98050963
113.0,10000150.0,100000050.0,-4998.19542749,-4900.82059135
113.0,10000150.0,100001290.0,-5952.09998106,-5345.32560426
113.0,10000100.0,100000830.0,-946.481076538,322.759309324
